1/28/2016,3.40000
1/28/2016,7.70000
1/28/2016,-0.20000
2/3/2016,7.80000
2/3/2016,8.00000
2/16/2016,4.50000
2/16/2016,5.40000
2/24/2016,6.30000
2/25/2016,9.00000
2/25/2016,9.00000
3/22/2016,7.80000
3/29/2016,12.20000
3/29/2016,13.80000
4/7/2016,13.70000
4/7/2016,13.70000
4/26/2016,16.90000
4/28/2016,14.90000
4/28/2016,14.90000
5/6/2016,13.70000
5/23/2016,15.20000
5/25/2016,20.50000
5/25/2016,17.40000
6/22/2016,22.60000
6/23/2016,22.70000
6/23/2016,22.50000
6/28/2016,24.80000
6/28/2016,22.40000
6/28/2016,23.90000
7/5/2016,22.30000
7/27/2016,27.40000
7/27/2016,24.70000
7/27/2016,26.60000
7/29/2016,25.40000
7/29/2016,25.10000
7/29/2016,25.50000
8/16/2016,25.30000
8/24/2016,22.20000
8/30/2016,25.10000
8/30/2016,25.50000
9/8/2016,24.30000
9/19/2016,22.80000
9/19/2016,24.40000
9/19/2016,24.10000
9/27/2016,18.90000
9/27/2016,21.30000
9/27/2016,23.10000
9/29/2016,19.50000
9/29/2016,20.60000
9/29/2016,21.30000
10/26/2016,17.10000
10/26/2016,11.10000
10/26/2016,10.70000
11/28/2016,12.50000
11/28/2016,4.80000
11/28/2016,6.00000
11/28/2016,6.10000
11/28/2016,12.40000
11/29/2016,13.60000
11/29/2016,13.40000
11/30/2016,10.80000
11/30/2016,13.10000
11/30/2016,13.20000
11/30/2016,15.50000
11/30/2016,15.60000
12/7/2016,7.20000
12/7/2016,7.20000
12/14/2016,4.40000
12/14/2016,6.30000
12/14/2016,6.50000
12/14/2016,11.60000
12/14/2016,11.60000
