1/12/2018,9.40000
1/12/2018,9.30000
1/12/2018,12.00000
1/12/2018,12.00000
1/25/2018,5.00000
1/25/2018,5.00000
1/25/2018,4.00000
1/25/2018,3.90000
1/25/2018,8.90000
1/25/2018,8.60000
2/10/2018,8.10000
2/10/2018,7.00000
2/10/2018,7.20000
2/10/2018,8.00000
2/11/2018,6.70000
2/11/2018,6.60000
2/21/2018,12.50000
2/21/2018,14.80000
2/21/2018,14.90000
2/21/2018,12.30000
2/21/2018,12.00000
2/21/2018,12.20000
3/20/2018,7.50000
3/20/2018,7.50000
3/20/2018,6.40000
3/20/2018,6.50000
3/23/2018,7.00000
3/28/2018,11.10000
3/28/2018,11.10000
3/28/2018,10.30000
3/28/2018,10.30000
3/28/2018,7.90000
3/28/2018,7.80000
4/16/2018,12.70000
4/16/2018,12.70000
4/16/2018,13.10000
4/16/2018,13.00000
4/16/2018,11.90000
4/18/2018,13.20000
4/18/2018,13.60000
4/18/2018,11.40000
4/18/2018,11.10000
4/27/2018,14.30000
4/30/2018,13.90000
5/18/2018,18.70000
5/18/2018,18.40000
5/18/2018,19.60000
5/18/2018,19.60000
5/18/2018,19.30000
5/18/2018,19.30000
5/23/2018,18.30000
5/23/2018,18.30000
5/23/2018,20.30000
5/23/2018,20.30000
5/30/2018,21.50000
5/30/2018,21.50000
6/11/2018,19.00000
6/19/2018,20.70000
6/19/2018,20.90000
6/19/2018,25.50000
6/19/2018,25.50000
6/20/2018,23.70000
6/20/2018,23.70000
7/11/2018,25.30000
7/11/2018,25.20000
7/11/2018,24.80000
7/11/2018,24.90000
7/12/2018,24.00000
7/12/2018,23.90000
7/23/2018,22.40000
7/24/2018,24.20000
8/15/2018,23.20000
8/21/2018,22.90000
8/21/2018,22.90000
8/21/2018,23.80000
8/21/2018,23.80000
8/21/2018,23.10000
8/22/2018,23.20000
9/12/2018,20.80000
9/13/2018,22.40000
9/17/2018,24.50000
9/24/2018,21.60000
9/24/2018,20.40000
9/28/2018,20.70000
9/28/2018,19.30000
10/4/2018,20.40000
10/11/2018,23.50000
10/11/2018,23.20000
10/18/2018,13.20000
11/1/2018,11.90000
11/5/2018,12.50000
11/6/2018,14.80000
11/6/2018,15.30000
11/19/2018,10.40000
11/19/2018,14.90000
12/6/2018,4.50000
12/18/2018,7.40000
12/18/2018,11.80000
